Date,value
2018/9/8,-0.026253413
2018/9/9,-0.037131609
2018/9/10,-0.005211659
2018/9/11,-0.002649537
2018/9/12,0.014767699
2018/9/13,0.040978133
2018/9/14,0.035425339
2018/9/15,0.024988437
2018/9/16,-0.021179973
2018/9/17,-0.036826213
2018/9/18,-0.020515753
2018/9/19,0.009036853
2018/9/20,0.069650942
2018/9/21,0.062679895
2018/9/22,0.033124344
2018/9/23,-0.009583478
2018/9/24,-0.025652573
2018/9/25,-0.038145378
2018/9/26,-0.009302735
2018/9/27,0.025451127
2018/9/28,0.001969044
2018/9/29,0.008223092
2018/9/30,-0.007107758
2018/10/1,-0.001920279
2018/10/2,-0.022435583
2018/10/3,-0.015894649
2018/10/4,0.007485761
2018/10/5,0.016026828
2018/10/6,0.010583043
2018/10/7,0.009419051
2018/10/8,0.005815723
2018/10/9,0.00688888
2018/10/10,-0.070963674
2018/10/11,-0.048522995
2018/10/12,-0.048413823
2018/10/13,0.010514999
2018/10/14,0.038109811
2018/10/15,0.059544295
2018/10/16,0.039092533
2018/10/17,0.011870178
2018/10/18,-0.015649849
2018/10/19,-0.015520019
2018/10/20,-0.001516799
2018/10/21,-0.001989165
2018/10/22,-0.003109135
2018/10/23,-0.001158411
2018/10/24,-0.00285601
2018/10/25,-0.002460314
2018/10/26,-0.006067425
2018/10/27,-0.004809922
2018/10/28,-0.017057207
2018/10/29,-0.026066128
2018/10/30,-0.021181316
2018/10/31,-0.002027834
2018/11/1,0.014214912
2018/11/2,0.012157763
2018/11/3,0.006384103
2018/11/4,0.009759655
2018/11/5,0.006691587
2018/11/6,0.026413914
2018/11/7,0.00361498
2018/11/8,-0.003094444
2018/11/9,-0.021282725
2018/11/10,-0.015673578
2018/11/11,-0.002518344
2018/11/12,-0.005734973
2018/11/13,-0.040525131
2018/11/14,-0.113779897
2018/11/15,-0.117715329
2018/11/16,-0.089479801
2018/11/17,-0.025561204
2018/11/18,-0.064063653
2018/11/19,-0.178401561
2018/11/20,-0.185726357
2018/11/21,-0.12241321
2018/11/22,-0.085891277
2018/11/23,-0.025053444
2018/11/24,-0.178309968
2018/11/25,-0.073184707
2018/11/26,-0.122089408
2018/11/27,0.099200484
2018/11/28,0.101834508
2018/11/29,0.102803491
2018/11/30,-0.016147963
2018/12/1,-0.015902051
2018/12/2,-0.028322502
2018/12/3,-0.051063553
2018/12/4,-0.075562349
2018/12/5,-0.093940293
2018/12/6,-0.15341202
2018/12/7,-0.095069768
2018/12/8,-0.062827145
2018/12/9,0.038843942
2018/12/10,-0.013974848
2018/12/11,-0.01606442
2018/12/12,-0.027728255
2018/12/13,-0.052367499
2018/12/14,-0.047595507
2018/12/15,-0.029562081
2018/12/16,0.048377199
2018/12/17,0.108288421
2018/12/18,0.176372777
2018/12/19,0.170114634
2018/12/20,0.15204045
2018/12/21,-0.003605992
2018/12/22,0.018332919
2018/12/23,-0.028873057
2018/12/24,-0.042165954
2018/12/25,-0.043570507
2018/12/26,-0.027184823
2018/12/27,-0.027275553
2018/12/28,0.03847718
2018/12/29,-0.029726827
2018/12/30,0.009153059
2018/12/31,-0.037821491
2019/1/1,0.031262908
2019/1/2,0.019850777
2019/1/3,0.009256815
2019/1/4,0.003473342
2019/1/5,0.020740021
2019/1/6,0.061987463
2019/1/7,0.03841608
2019/1/8,0.022907628
2019/1/9,-0.069644631
2019/1/10,-0.100833621
2019/1/11,-0.084224914
2019/1/12,-0.051807608
2019/1/13,-0.03535309
2019/1/14,0.018084516
2019/1/15,0.003426031
2019/1/16,0.018875163
2019/1/17,-0.003865701
2019/1/18,0.02382056
2019/1/19,0.021673527
2019/1/20,-0.038285809
2019/1/21,-0.037893385
2019/1/22,-0.019758971
2019/1/23,0.002443871
2019/1/24,0.012606813
2019/1/25,-0.002758864
2019/1/26,0.001768398
2019/1/27,-0.010145222
2019/1/28,-0.043648353
2019/1/29,-0.041411748
2019/1/30,-0.013366975
2019/1/31,-0.003097416
2019/2/1,0.016246546
2019/2/2,0.01379298
2019/2/3,-0.003731429
2019/2/4,-0.0072152
2019/2/5,-0.006925067
2019/2/6,-0.019937236
2019/2/7,-0.016654538
2019/2/8,0.087240812
2019/2/9,0.06897258
2019/2/10,0.068742851
2019/2/11,-0.013928705
2019/2/12,-0.008093542
2019/2/13,-0.018055499
2019/2/14,-0.008857219
2019/2/15,-0.004660793
2019/2/16,0.002916525
2019/2/17,0.02320942
2019/2/18,0.104997938
2019/2/19,0.075769168
2019/2/20,0.075127047
2019/2/21,0.003103697
2019/2/22,0.01541393
2019/2/23,0.052464173
2019/2/24,-0.074537947
2019/2/25,-0.025336842
2019/2/26,-0.062946025
2019/2/27,0.013696529
2019/2/28,0.00261086
2019/3/1,-0.000911017
2019/3/2,-0.001187675
2019/3/3,-0.009650565
2019/3/4,-0.032612957
2019/3/5,0.025478058
2019/3/6,0.017643105
2019/3/7,0.034080781
2019/3/8,-0.000376831
2019/3/9,0.024780245
2019/3/10,0.007556298
2019/3/11,-0.005513799
2019/3/12,-0.011567599
2019/3/13,-0.011909427
2019/3/14,0.001429236
2019/3/15,0.015962867
2019/3/16,0.040399645
2019/3/17,0.021654142
2019/3/18,0.012463489
2019/3/19,0.006538867
2019/3/20,0.016523724
2019/3/21,-0.008494541
2019/3/22,-0.006690697
2019/3/23,-0.00711037
2019/3/24,-0.001546973
2019/3/25,-0.020177313
2019/3/26,-0.012834702
2019/3/27,0.024319266
2019/3/28,0.021678381
2019/3/29,0.043420867
2019/3/30,0.014839068
2019/3/31,0.014963814
2019/4/1,0.011904484
2019/4/2,0.262080172
2019/4/3,0.189209314
2019/4/4,0.126203023
2019/4/5,0.035126987
2019/4/6,0.020134169
2019/4/7,0.059598589
2019/4/8,0.048883589
2019/4/9,0.011389012
2019/4/10,0.030040282
2019/4/11,-0.057706867
2019/4/12,-0.017211368
2019/4/13,-0.03827041
2019/4/14,0.027371413
